2.591952085494995117e-01,4.720384255051612854e-02,6.936009526252746582e-01
2.577920854091644287e-01,4.668537899851799011e-02,6.955224871635437012e-01
2.533979117870330811e-01,4.516005143523216248e-02,7.014420628547668457e-01
2.634179294109344482e-01,4.872080683708190918e-02,6.878612637519836426e-01
2.659081816673278809e-01,4.963893443346023560e-02,6.844529509544372559e-01
2.697211802005767822e-01,5.103199183940887451e-02,6.792469024658203125e-01
2.700825333595275879e-01,5.118648335337638855e-02,6.787309050559997559e-01
2.779636085033416748e-01,5.417776852846145630e-02,6.678586006164550781e-01
2.776814103126525879e-01,5.410765856504440308e-02,6.682109236717224121e-01
2.819310426712036133e-01,5.573426559567451477e-02,6.623346805572509766e-01
2.698749601840972900e-01,5.101382732391357422e-02,6.791111826896667480e-01
2.660716474056243896e-01,4.954630509018898010e-02,6.843820214271545410e-01
2.677883505821228027e-01,5.012489482760429382e-02,6.820867657661437988e-01
2.639623880386352539e-01,4.867379739880561829e-02,6.873638629913330078e-01
2.650955319404602051e-01,4.903292655944824219e-02,6.858716011047363281e-01
2.600637376308441162e-01,4.717139527201652527e-02,6.927648782730102539e-01
2.521434128284454346e-01,4.437883198261260986e-02,7.034777402877807617e-01
2.615021467208862305e-01,4.759330302476882935e-02,6.909045577049255371e-01
2.613086402416229248e-01,4.750072956085205078e-02,6.911906003952026367e-01
2.464146763086318970e-01,4.234474152326583862e-02,7.112406492233276367e-01
2.550557255744934082e-01,4.525798186659812927e-02,6.996863484382629395e-01
2.732313871383666992e-01,5.182540416717529297e-02,6.749432086944580078e-01
2.683698534965515137e-01,4.999573156237602234e-02,6.816344261169433594e-01
2.627279758453369141e-01,4.793073236942291260e-02,6.893413066864013672e-01
2.729878127574920654e-01,5.169787630438804626e-02,6.753142476081848145e-01
2.786946594715118408e-01,5.382322892546653748e-02,6.674820780754089355e-01
2.770562469959259033e-01,5.316133424639701843e-02,6.697824001312255859e-01
2.888219058513641357e-01,5.773187801241874695e-02,6.534461975097656250e-01
2.844954431056976318e-01,5.593260377645492554e-02,6.595720052719116211e-01
2.798168659210205078e-01,5.405903980135917664e-02,6.661241650581359863e-01
2.918502390384674072e-01,5.884557217359542847e-02,6.493042111396789551e-01
2.842466831207275391e-01,5.580737069249153137e-02,6.599459648132324219e-01
2.946319580078125000e-01,5.999442562460899353e-02,6.453735232353210449e-01
2.937054038047790527e-01,5.953395739197731018e-02,6.467605829238891602e-01
2.943277060985565186e-01,5.968909710645675659e-02,6.459831595420837402e-01
2.881409525871276855e-01,5.706882476806640625e-02,6.547901630401611328e-01
2.731912732124328613e-01,5.123907700181007385e-02,6.755696535110473633e-01
2.689746618270874023e-01,4.966415092349052429e-02,6.813611984252929688e-01
2.706082165241241455e-01,5.025156214833259583e-02,6.791402101516723633e-01
2.667670547962188721e-01,4.882663488388061523e-02,6.844062805175781250e-01
2.601609230041503906e-01,4.646582528948783875e-02,6.933732032775878906e-01
2.596507966518402100e-01,4.628237709403038025e-02,6.940669417381286621e-01
2.615861594676971436e-01,4.696226119995117188e-02,6.914516091346740723e-01
2.659774720668792725e-01,4.851368814706802368e-02,6.855088472366333008e-01
2.668054997920989990e-01,4.879982024431228638e-02,6.843947172164916992e-01
2.671914994716644287e-01,4.893482849001884460e-02,6.838737130165100098e-01
2.693338692188262939e-01,4.970438033342361450e-02,6.809617280960083008e-01
2.600871622562408447e-01,4.639397189021110535e-02,6.935188770294189453e-01
2.631864249706268311e-01,4.747759550809860229e-02,6.893359422683715820e-01
2.701914906501770020e-01,4.997272044420242310e-02,6.798357963562011719e-01
2.650519311428070068e-01,4.811013489961624146e-02,6.868379712104797363e-01
2.805148065090179443e-01,5.382569506764411926e-02,6.656594872474670410e-01
2.786183059215545654e-01,5.307590216398239136e-02,6.683058142662048340e-01
2.850394546985626221e-01,5.551710724830627441e-02,6.594433784484863281e-01
2.762486338615417480e-01,5.218129605054855347e-02,6.715700626373291016e-01
2.853400111198425293e-01,5.565738305449485779e-02,6.590026021003723145e-01
2.896225452423095703e-01,5.738446488976478577e-02,6.529929637908935547e-01
2.741290330886840820e-01,5.135217681527137756e-02,6.745187640190124512e-01
2.554068863391876221e-01,4.466476663947105408e-02,6.999284029006958008e-01
2.433732300996780396e-01,4.066145047545433044e-02,7.159653306007385254e-01
2.363943457603454590e-01,3.836651891469955444e-02,7.252390980720520020e-01
2.348923683166503906e-01,3.784774988889694214e-02,7.272598743438720703e-01
2.270975708961486816e-01,3.529268130660057068e-02,7.376096844673156738e-01
2.242466956377029419e-01,3.439376875758171082e-02,7.413595914840698242e-01
2.214789092540740967e-01,3.353040292859077454e-02,7.449907064437866211e-01
2.214282602071762085e-01,3.351112455129623413e-02,7.450606226921081543e-01
2.254677712917327881e-01,3.477567061781883240e-02,7.397565841674804688e-01
2.348310798406600952e-01,3.780397772789001465e-02,7.273649573326110840e-01
2.402901500463485718e-01,3.961813449859619141e-02,7.200917601585388184e-01
2.501422166824340820e-01,4.280753433704376221e-02,7.070501446723937988e-01
2.559587955474853516e-01,4.473952949047088623e-02,6.993016004562377930e-01
2.546983361244201660e-01,4.430919513106346130e-02,7.009924054145812988e-01
2.555593252182006836e-01,4.459965974092483521e-02,6.998410820960998535e-01
2.579451501369476318e-01,4.542733356356620789e-02,6.966274976730346680e-01
2.671618759632110596e-01,4.871326312422752380e-02,6.841248273849487305e-01
2.695255577564239502e-01,4.956959933042526245e-02,6.809048652648925781e-01
2.732982337474822998e-01,5.097058415412902832e-02,6.757311224937438965e-01
2.703698873519897461e-01,4.989475756883621216e-02,6.797353029251098633e-01
2.776862084865570068e-01,5.259810388088226318e-02,6.697157025337219238e-01
2.756568193435668945e-01,5.183345079421997070e-02,6.725097298622131348e-01
2.763279974460601807e-01,5.208005756139755249e-02,6.715918779373168945e-01
2.651977241039276123e-01,4.800706729292869568e-02,6.867952346801757812e-01
2.527697682380676270e-01,4.371734336018562317e-02,7.035128474235534668e-01
2.387317121028900146e-01,3.912852331995964050e-02,7.221398353576660156e-01
2.333784699440002441e-01,3.732740506529808044e-02,7.292940616607666016e-01
2.291368693113327026e-01,3.594111651182174683e-02,7.349220514297485352e-01
2.278913855552673340e-01,3.553914278745651245e-02,7.365694046020507812e-01
2.287053465843200684e-01,3.579345345497131348e-02,7.355011701583862305e-01
2.235798388719558716e-01,3.415930643677711487e-02,7.422608137130737305e-01
2.241673618555068970e-01,3.434331342577934265e-02,7.414893507957458496e-01
2.268737256526947021e-01,3.520040959119796753e-02,7.379258275032043457e-01
2.316833436489105225e-01,3.675631806254386902e-02,7.315602898597717285e-01
2.381865978240966797e-01,3.896001726388931274e-02,7.228533625602722168e-01
2.507001459598541260e-01,4.304762929677963257e-02,7.062522768974304199e-01
2.566945850849151611e-01,4.507194831967353821e-02,6.982334852218627930e-01
2.510526478290557861e-01,4.316937178373336792e-02,7.057779431343078613e-01
2.520757317543029785e-01,4.351639747619628906e-02,7.044078707695007324e-01
2.518093585968017578e-01,4.345028474926948547e-02,7.047403454780578613e-01
2.609612345695495605e-01,4.659133404493331909e-02,6.924473643302917480e-01
2.675716876983642578e-01,4.891890287399291992e-02,6.835094094276428223e-01
2.666818797588348389e-01,4.857787489891052246e-02,6.847403049468994141e-01
2.612243294715881348e-01,4.664739966392517090e-02,6.921283006668090820e-01
2.657254040241241455e-01,4.827310144901275635e-02,6.860015392303466797e-01
2.696192264556884766e-01,4.970746114850044250e-02,6.806733012199401855e-01
2.687840759754180908e-01,4.941302910447120667e-02,6.818028688430786133e-01
2.633751928806304932e-01,4.752532765269279480e-02,6.890994310379028320e-01
2.493421733379364014e-01,4.273425415158271790e-02,7.079235315322875977e-01
2.351648807525634766e-01,3.816762939095497131e-02,7.266674637794494629e-01
2.308933138847351074e-01,3.678746894001960754e-02,7.323192358016967773e-01
2.253027856349945068e-01,3.501786664128303528e-02,7.396793365478515625e-01
2.289939969778060913e-01,3.626006841659545898e-02,7.347459197044372559e-01
2.239056229591369629e-01,3.466255962848663330e-02,7.414318919181823730e-01
2.225321829319000244e-01,3.425514325499534607e-02,7.432126998901367188e-01
2.207010090351104736e-01,3.374300152063369751e-02,7.455559372901916504e-01
2.255124300718307495e-01,3.529713675379753113e-02,7.391904592514038086e-01
2.370760738849639893e-01,3.905345499515533447e-02,7.238704562187194824e-01
2.472921162843704224e-01,4.237008839845657349e-02,7.103378176689147949e-01
2.575538754463195801e-01,4.587329551577568054e-02,6.965728402137756348e-01
2.555522918701171875e-01,4.520086571574211121e-02,6.992468833923339844e-01
2.603092491626739502e-01,4.685058072209358215e-02,6.928401589393615723e-01
2.533234059810638428e-01,4.445961490273475647e-02,7.022169828414916992e-01
2.634616792201995850e-01,4.803237318992614746e-02,6.885059475898742676e-01
2.568230926990509033e-01,4.569980502128601074e-02,6.974771022796630859e-01
2.589900195598602295e-01,4.650808498263359070e-02,6.945019364356994629e-01
2.667329311370849609e-01,4.932773858308792114e-02,6.839393377304077148e-01
2.656876444816589355e-01,4.899950325489044189e-02,6.853128075599670410e-01
2.729996740818023682e-01,5.177222192287445068e-02,6.752281188964843750e-01
2.821196913719177246e-01,5.526068434119224548e-02,6.626196503639221191e-01
2.843436002731323242e-01,5.616772174835205078e-02,6.594887375831604004e-01
2.676162421703338623e-01,4.980720952153205872e-02,6.825765371322631836e-01
2.511940598487854004e-01,4.405878484249114990e-02,7.047471404075622559e-01
2.358790189027786255e-01,3.908980265259742737e-02,7.250311374664306641e-01
2.278559207916259766e-01,3.658532351255416870e-02,7.355588078498840332e-01
2.270790040493011475e-01,3.635361790657043457e-02,7.365673780441284180e-01
2.223810255527496338e-01,3.453279659152030945e-02,7.430862188339233398e-01
2.209953665733337402e-01,3.372215852141380310e-02,7.452825307846069336e-01
2.195869982242584229e-01,3.294444829225540161e-02,7.474685907363891602e-01
2.207060754299163818e-01,3.341789543628692627e-02,7.458760738372802734e-01
2.238527834415435791e-01,3.495127707719802856e-02,7.411959171295166016e-01
2.315376549959182739e-01,3.788250312209129333e-02,7.305797934532165527e-01
2.394381910562515259e-01,4.040647298097610474e-02,7.201553583145141602e-01
2.502905726432800293e-01,4.403243958950042725e-02,7.056769728660583496e-01
2.491140216588973999e-01,4.365060105919837952e-02,7.072353959083557129e-01
2.502577602863311768e-01,4.402808099985122681e-02,7.057141661643981934e-01
2.565687000751495361e-01,4.619417339563369751e-02,6.972371339797973633e-01
2.525106370449066162e-01,4.479403793811798096e-02,7.026953697204589844e-01
2.563354372978210449e-01,4.613535851240158081e-02,6.975291967391967773e-01
2.669855654239654541e-01,5.001502484083175659e-02,6.829994320869445801e-01
2.651744484901428223e-01,4.935867339372634888e-02,6.854668855667114258e-01
2.711052894592285156e-01,5.159517005085945129e-02,6.772995591163635254e-01
2.740772366523742676e-01,5.270851030945777893e-02,6.732142567634582520e-01
2.686746120452880859e-01,5.069447308778762817e-02,6.806309223175048828e-01
2.679949700832366943e-01,5.044880881905555725e-02,6.815562248229980469e-01
2.596168518066406250e-01,4.738131910562515259e-02,6.930018067359924316e-01
2.438834458589553833e-01,4.194479063153266907e-02,7.141717672348022461e-01
2.340150028467178345e-01,3.875565901398658752e-02,7.272293567657470703e-01
2.256545126438140869e-01,3.556241467595100403e-02,7.387831211090087891e-01
2.246039658784866333e-01,3.500501066446304321e-02,7.403910160064697266e-01
