1.748296469449996948e-01,5.022694468498229980e-01,3.229009211063385010e-01
1.735125929117202759e-01,5.039169788360595703e-01,3.225703835487365723e-01
1.694228053092956543e-01,5.088347196578979492e-01,3.217425048351287842e-01
1.787880212068557739e-01,4.976826310157775879e-01,3.235292732715606689e-01
1.811567544937133789e-01,4.949136376380920410e-01,3.239295780658721924e-01
1.848210692405700684e-01,4.907381832599639893e-01,3.244407474994659424e-01
1.851579248905181885e-01,4.903386235237121582e-01,3.245034515857696533e-01
1.928579956293106079e-01,4.817122220993041992e-01,3.254297673702239990e-01
1.925057768821716309e-01,4.821712970733642578e-01,3.253229558467864990e-01
1.967016458511352539e-01,4.775945246219635010e-01,3.257038891315460205e-01
1.848447322845458984e-01,4.913332462310791016e-01,3.238220512866973877e-01
1.810739785432815552e-01,4.959398210048675537e-01,3.229862153530120850e-01
1.825572252273559570e-01,4.944035410881042480e-01,3.230393230915069580e-01
1.787347942590713501e-01,4.990899562835693359e-01,3.221753239631652832e-01
1.796580404043197632e-01,4.982034265995025635e-01,3.221385180950164795e-01
1.747321337461471558e-01,5.041812658309936523e-01,3.210866153240203857e-01
1.672291755676269531e-01,5.133956670761108398e-01,3.193751275539398193e-01
1.758143901824951172e-01,5.032816529273986816e-01,3.209039270877838135e-01
1.754253804683685303e-01,5.038361549377441406e-01,3.207384943962097168e-01
1.618544012308120728e-01,5.196020603179931641e-01,3.185436129570007324e-01
1.694795638322830200e-01,5.111630558967590332e-01,3.193573653697967529e-01
1.865217834711074829e-01,4.909739494323730469e-01,3.225042223930358887e-01
1.817598938941955566e-01,4.965915977954864502e-01,3.216485083103179932e-01
1.763487011194229126e-01,5.030591487884521484e-01,3.205921053886413574e-01
1.860160231590270996e-01,4.918579459190368652e-01,3.221259713172912598e-01
1.914780139923095703e-01,4.857926368713378906e-01,3.227293789386749268e-01
1.897855252027511597e-01,4.878104627132415771e-01,3.224040567874908447e-01
2.013624906539916992e-01,4.749337136745452881e-01,3.237038552761077881e-01
1.969777494668960571e-01,4.800768792629241943e-01,3.229453265666961670e-01
1.923029124736785889e-01,4.854267835617065430e-01,3.222702741622924805e-01
2.042030245065689087e-01,4.721423685550689697e-01,3.236545920372009277e-01
1.964767277240753174e-01,4.807891547679901123e-01,3.227341473102569580e-01
2.068312764167785645e-01,4.694326817989349365e-01,3.237360119819641113e-01
2.058325409889221191e-01,4.707618355751037598e-01,3.234056234359741211e-01
2.063107192516326904e-01,4.704962670803070068e-01,3.231930136680603027e-01
1.998577415943145752e-01,4.778917133808135986e-01,3.222505450248718262e-01
1.849632263183593750e-01,4.949754178524017334e-01,3.200612962245941162e-01
1.807024776935577393e-01,5.001044869422912598e-01,3.191929757595062256e-01
1.820159852504730225e-01,4.986362755298614502e-01,3.193477392196655273e-01
1.781390607357025146e-01,5.032523870468139648e-01,3.186085820198059082e-01
1.717506051063537598e-01,5.109523534774780273e-01,3.172970414161682129e-01
1.710601300001144409e-01,5.119124650955200195e-01,3.170274496078491211e-01
1.726492345333099365e-01,5.100504755973815918e-01,3.173003196716308594e-01
1.765688806772232056e-01,5.054960846900939941e-01,3.179350793361663818e-01
1.771856546401977539e-01,5.049207806587219238e-01,3.178935647010803223e-01
1.774436384439468384e-01,5.046693086624145508e-01,3.178870379924774170e-01
1.793552190065383911e-01,5.024441480636596680e-01,3.182006180286407471e-01
1.706597656011581421e-01,5.128600597381591797e-01,3.164801597595214844e-01
1.734605133533477783e-01,5.095559954643249512e-01,3.169834911823272705e-01
